measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,22,All ages,588,Acute glomerulonephritis,2,Percent,2021,0.00015851534245304451,0.000197900121052146,0.00011264954984276618
1,Deaths,1,Global,3,Both,22,All ages,588,Acute glomerulonephritis,3,Rate,2021,0.13635889051594383,0.17060685435207876,0.0971715389933358
1,Deaths,1,Global,3,Both,22,All ages,589,Chronic kidney disease,1,Number,2021,1527638.725635783,1638913.8608955822,1389377.2991133637
1,Deaths,1,Global,3,Both,22,All ages,589,Chronic kidney disease,2,Percent,2021,0.022509546374458032,0.023888062533503524,0.020449493006947265
1,Deaths,1,Global,3,Both,22,All ages,589,Chronic kidney disease,3,Rate,2021,19.35838717920177,20.768476564622908,17.60632487438178
1,Deaths,1,Global,3,Both,22,All ages,594,Urinary diseases and male infertility,1,Number,2021,363623.7785614833,388675.96071496746,326931.5363354123
1,Deaths,1,Global,3,Both,22,All ages,594,Urinary diseases and male infertility,2,Percent,2021,0.005358775211777595,0.00576856077197199,0.0048331108073512066
1,Deaths,1,Global,3,Both,22,All ages,594,Urinary diseases and male infertility,3,Rate,2021,4.607876047412927,4.9253397472214,4.142908369148735
1,Deaths,1,Global,3,Both,22,All ages,603,Gynecological diseases,1,Number,2021,8940.868932121388,10310.615017878094,6458.424039142557
1,Deaths,1,Global,3,Both,22,All ages,603,Gynecological diseases,2,Percent,2021,0.00013174392501440104,0.0001524186453885601,9.487282959621038e-05
1,Deaths,1,Global,3,Both,22,All ages,603,Gynecological diseases,3,Rate,2021,0.11329956461693416,0.13065712083772113,0.08184178040207274
1,Deaths,1,Global,3,Both,22,All ages,613,Hemoglobinopathies and hemolytic anemias,1,Number,2021,88105.44604982884,109774.18302487416,68077.66380384212
1,Deaths,1,Global,3,Both,22,All ages,613,Hemoglobinopathies and hemolytic anemias,2,Percent,2021,0.001297938274946268,0.0016094071981567859,0.0010055702457377577
1,Deaths,1,Global,3,Both,22,All ages,613,Hemoglobinopathies and hemolytic anemias,3,Rate,2021,1.1164808201094956,1.3910691720594202,0.8626868068049443
1,Deaths,1,Global,3,Both,22,All ages,854,Police conflict and executions,1,Number,2021,12081.173399095822,15525.434771109234,10555.424104216721
1,Deaths,1,Global,3,Both,22,All ages,854,Police conflict and executions,2,Percent,2021,0.00017802856836204552,0.00022940640611737257,0.00015723083419707834
1,Deaths,1,Global,3,Both,22,All ages,854,Police conflict and executions,3,Rate,2021,0.1530938096253326,0.19673982623050554,0.13375936549727405
1,Deaths,1,Global,3,Both,22,All ages,935,Zika virus,1,Number,2021,0.32405125235664006,0.7211201138868356,0.15036277647325574
1,Deaths,1,Global,3,Both,22,All ages,935,Zika virus,2,Percent,2021,4.775830855889769e-09,1.0527649308355756e-08,2.222752970507076e-09
1,Deaths,1,Global,3,Both,22,All ages,935,Zika virus,3,Rate,2021,4.106409129170435e-06,9.138104535495858e-06,1.9054117936802315e-06
1,Deaths,1,Global,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2021,96488.90237297014,114211.36002908325,83568.74630534218
1,Deaths,1,Global,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2021,0.001422123397217576,0.001693991595083711,0.0012268124118657174
1,Deaths,1,Global,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2021,1.2227167976870825,1.4472975125621008,1.0589913177187986
1,Deaths,1,Global,3,Both,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,1,Number,2021,5193.809796042352,5932.303384033241,4294.571807622043
1,Deaths,1,Global,3,Both,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,2,Percent,2021,7.651489082098262e-05,8.646138437999838e-05,6.361759029895387e-05
1,Deaths,1,Global,3,Both,22,All ages,1013,Neuroblastoma and other peripheral nervous cell tumors,3,Rate,2021,0.0658164651626477,0.0751747280593517,0.05442123351922227
1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,1,Number,2021,7887553.952962122,8403574.74966847,7507141.196795269
1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,2,Percent,2021,0.1162680775921881,0.1248465780851337,0.10789291150922238
1,Deaths,1,Global,3,Both,22,All ages,1048,COVID-19,3,Rate,2021,99.95185429378051,106.49092024407864,95.13122668189521
1,Deaths,1,Global,3,Both,22,All ages,1056,Other unintentional injuries,1,Number,2021,99354.79913403916,116827.96342839557,61436.25169861621
1,Deaths,1,Global,3,Both,22,All ages,1056,Other unintentional injuries,2,Percent,2021,0.0014636860986081998,0.00170651732418175,0.0008991995954685085
1,Deaths,1,Global,3,Both,22,All ages,1056,Other unintentional injuries,3,Rate,2021,1.2590337214370386,1.4804553664762992,0.7785261837518116
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,297,Tuberculosis,1,Number,2021,46977462.561743826,52463556.452161774,42482993.954904094
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,297,Tuberculosis,2,Percent,2021,0.016314541793168304,0.018126734324802465,0.014666440513064568
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,297,Tuberculosis,3,Rate,2021,595.3029952079871,664.8233129702674,538.3486499194697
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,298,HIV/AIDS,1,Number,2021,40266791.745204404,44796386.902029544,37138091.60153836
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,298,HIV/AIDS,2,Percent,2021,0.013988312279223016,0.015613371687575768,0.01276501759111669
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2021,510.2647189986211,567.6641913603631,470.6175251089106
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,302,Diarrheal diseases,1,Number,2021,58983816.792969696,73219864.0668883,47248934.87882884
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,302,Diarrheal diseases,2,Percent,2021,0.020470067374179376,0.02499120910221214,0.016468751385924088
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,302,Diarrheal diseases,3,Rate,2021,747.4486890283537,927.8492709232928,598.7431189325148
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,321,Other intestinal infectious diseases,1,Number,2021,105381.67496445322,139604.40632415927,76716.69305441185
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,321,Other intestinal infectious diseases,2,Percent,2021,3.65638679328712e-05,4.796088297096245e-05,2.7006133994581593e-05
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,321,Other intestinal infectious diseases,3,Rate,2021,1.335406880776509,1.769080676074726,0.972161429487985
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,322,Lower respiratory infections,1,Number,2021,82534840.53909253,93402507.13601492,72611990.1643261
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,322,Lower respiratory infections,2,Percent,2021,0.028668016260024992,0.03243065438696429,0.024801429598961235
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2021,1045.8895628378853,1183.6056957083358,920.1462334416826
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,328,Upper respiratory infections,1,Number,2021,5678886.772827445,8381211.862397412,3262480.2855206253
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,328,Upper respiratory infections,2,Percent,2021,0.0019623774511000596,0.0028013724516363623,0.0011851336703369545
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,328,Upper respiratory infections,3,Rate,2021,71.96340800374026,106.20753555176023,41.342468917404716
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,329,Otitis media,1,Number,2021,2479622.897227385,3973786.952666279,1458845.3248078777
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,329,Otitis media,2,Percent,2021,0.0008559465652985793,0.0012845315908269024,0.0005306852725564845
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,329,Otitis media,3,Rate,2021,31.42202360899452,50.356216497037714,18.48663048290153
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,332,Meningitis,1,Number,2021,14511046.482412158,18634696.609544724,11401702.39290015
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,332,Meningitis,2,Percent,2021,0.005037761310436602,0.006504607625376778,0.003941324516832821
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,332,Meningitis,3,Rate,2021,183.8853987319665,236.1406960172417,144.48348665155277
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,337,Encephalitis,1,Number,2021,4952818.577897604,5697350.504342121,4095518.386053902
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,337,Encephalitis,2,Percent,2021,0.001719885874886081,0.0019833173866018556,0.0014200238448360291
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,337,Encephalitis,3,Rate,2021,62.76260090184743,72.1973822133722,51.8988091138988
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,338,Diphtheria,1,Number,2021,318203.8241430244,453613.52646193607,213604.0971522798
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,338,Diphtheria,2,Percent,2021,0.00011043363244892935,0.00015383652768904737,7.530431950728166e-05
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,338,Diphtheria,3,Rate,2021,4.032309947562783,5.748234924666912,2.7068119879042247
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,339,Pertussis,1,Number,2021,4614086.055527066,9259373.274806414,2076853.3309058081
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,339,Pertussis,2,Percent,2021,0.0016018038380907187,0.0032315158128666307,0.0007215009252338055
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,339,Pertussis,3,Rate,2021,58.470149284723476,117.33568276482143,26.318088314602626
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,340,Tetanus,1,Number,2021,1341513.3705532718,2141652.884559244,597545.7605696257
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,340,Tetanus,2,Percent,2021,0.0004659695785611635,0.0007378736310366022,0.00021197775316637778
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,340,Tetanus,3,Rate,2021,16.999788495436345,27.13923458931533,7.572158257236626
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,341,Measles,1,Number,2021,4878526.633494856,7568710.19192612,2820720.5038413787
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,341,Measles,2,Percent,2021,0.0016933499796969122,0.002616209956188583,0.0009594152146882289
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,341,Measles,3,Rate,2021,61.82116612416758,95.91143500338914,35.744445804716605
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,342,Varicella and herpes zoster,1,Number,2021,886066.5406654413,1060071.540392626,744313.3140620196
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,342,Varicella and herpes zoster,2,Percent,2021,0.00030720330612609727,0.00034990404967296556,0.0002650802373239542
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,342,Varicella and herpes zoster,3,Rate,2021,11.228321770645605,13.433330127208341,9.432011034055641
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,345,Malaria,1,Number,2021,55174060.702019885,108337905.75195654,21761299.60488346
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,345,Malaria,2,Percent,2021,0.01914274165411497,0.03707617705166615,0.007797755991141667
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,345,Malaria,3,Rate,2021,699.1710876365498,1372.8685261349356,275.76131463845996
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,429,Breast cancer,1,Number,2021,20635718.17792674,21993502.548924237,19358110.659119315
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,429,Breast cancer,2,Percent,2021,0.007169153529861039,0.00781523269335985,0.006483186655774676
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,429,Breast cancer,3,Rate,2021,261.4978368284966,278.7038130312139,245.30786952988672
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,432,Cervical cancer,1,Number,2021,9911653.091017734,10798305.828807436,9053316.790635016
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,432,Cervical cancer,2,Percent,2021,0.0034438108155344176,0.0038636478976705095,0.0030994333331641147
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,432,Cervical cancer,3,Rate,2021,125.60143632258237,136.83718644045712,114.72451486600104
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,1,Number,2021,2562942.9808763117,2846492.772038889,2291153.8491698885
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,2,Percent,2021,0.0008904188445900069,0.0009945327800299252,0.0007834043296267843
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,3,Rate,2021,32.47786384923723,36.07103450522627,29.03372541887486
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,438,Prostate cancer,1,Number,2021,8141561.072273841,8809184.402068809,7177066.88649635
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,438,Prostate cancer,2,Percent,2021,0.0028283528607357406,0.0031156597198746016,0.0024580609014594112
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,438,Prostate cancer,3,Rate,2021,103.17065732580231,111.63084538673264,90.94849277403677
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,2021,24401100.179965254,26161517.725994132,22689368.548913475
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,441,Colon and rectum cancer,2,Percent,2021,0.008478247249518503,0.009319001136126749,0.007615331452843699
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,441,Colon and rectum cancer,3,Rate,2021,309.2131254303373,331.52130856369195,287.5218949681115
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,2021,5874069.625403691,6347557.284551391,5326986.055673246
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,444,Lip and oral cavity cancer,2,Percent,2021,0.0020410880705343045,0.0022585454610529096,0.0018048998544011243
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,444,Lip and oral cavity cancer,3,Rate,2021,74.43678418064967,80.43686605638271,67.50408773580533
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,2021,2490191.448386309,2778564.4616856277,2213997.559511345
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,447,Nasopharynx cancer,2,Percent,2021,0.0008652078636210542,0.0009885085222040254,0.0007566479101891477
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,447,Nasopharynx cancer,3,Rate,2021,31.555949321811543,35.210240319938706,28.055993378271403
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,450,Other pharynx cancer,1,Number,2021,2843780.8510169946,3063043.2721369313,2622258.953508786
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,450,Other pharynx cancer,2,Percent,2021,0.0009882240517454486,0.0010974103099333516,0.0008830032887894336
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,450,Other pharynx cancer,3,Rate,2021,36.03666877708634,38.81518359911823,33.22952164951491
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2021,3732121.3150722515,4316985.565555863,3102893.2088940963
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,2,Percent,2021,0.0012971342010451915,0.0015058913079830268,0.0010460764912081926
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2021,47.29380592708644,54.705262849549186,39.320165890982324
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,456,Pancreatic cancer,1,Number,2021,11316963.350583198,12169335.89337873,10464696.932125457
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,456,Pancreatic cancer,2,Percent,2021,0.0039331916273707595,0.004385874795049419,0.003492894381288294
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,456,Pancreatic cancer,3,Rate,2021,143.4096652284387,154.2110133662253,132.60966190862894
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,459,Malignant skin melanoma,1,Number,2021,1678836.3114432055,1837368.7901162268,1474533.6568084026
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,459,Malignant skin melanoma,2,Percent,2021,0.0005833159314119617,0.000654544989711201,0.0005079275646183197
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,459,Malignant skin melanoma,3,Rate,2021,21.2743777583242,23.28331681644713,18.685434558738
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,2021,1212872.3836802046,1337924.1910309757,1070080.3130568082
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,462,Non-melanoma skin cancer,2,Percent,2021,0.0004214565883951258,0.00047758943737730863,0.00036125145320062486
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,462,Non-melanoma skin cancer,3,Rate,2021,15.369637341755055,16.95430606187253,13.56016227225049
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,465,Ovarian cancer,1,Number,2021,5163256.304643558,5608304.106082585,4692422.554983194
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,465,Ovarian cancer,2,Percent,2021,0.0017943424921722073,0.0019975202855944934,0.0015917897703477185
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,465,Ovarian cancer,3,Rate,2021,65.42928833461315,71.0689775549317,59.462837059186604
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,468,Testicular cancer,1,Number,2021,560921.4615696082,597363.2440546541,528325.4765316775
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,468,Testicular cancer,2,Percent,2021,0.0001948363313999217,0.000209667356014922,0.00017970925730445656
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,468,Testicular cancer,3,Rate,2021,7.108051562170929,7.569845390127325,6.6949920551928574
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,471,Kidney cancer,1,Number,2021,4016362.117183706,4246783.02557002,3806832.2089451384
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,471,Kidney cancer,2,Percent,2021,0.0013956208466465992,0.001526136703448536,0.0012732016911368826
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,471,Kidney cancer,3,Rate,2021,50.895733141330346,53.81564940416881,48.24054967338271
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,400,Acute hepatitis,1,Number,2021,4228048.1290571205,5559112.532097109,3342181.801245557
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,400,Acute hepatitis,2,Percent,2021,0.0014681432781199948,0.0019383402125773969,0.0011584841478567147
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,400,Acute hepatitis,3,Rate,2021,53.5782389651869,70.44561712344691,42.352454311386104
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,405,Leprosy,1,Number,2021,21427.508513152632,31592.81657374651,14005.547103443034
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,405,Leprosy,2,Percent,2021,7.391777327833509e-06,1.0277965081842603e-05,5.0684732901531894e-06
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,405,Leprosy,3,Rate,2021,0.27153148131317295,0.40034725819192274,0.1774796612151607
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,408,Other unspecified infectious diseases,1,Number,2021,5851960.763236187,7818377.664707489,3867076.818442977
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,408,Other unspecified infectious diseases,2,Percent,2021,0.0020268234528508225,0.0026586546113569224,0.0013885607020574214
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,408,Other unspecified infectious diseases,3,Rate,2021,74.15661851926134,99.07524561060131,49.00397525074466
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,411,Esophageal cancer,1,Number,2021,12999264.904907202,14605268.10013292,11522861.151708188
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,411,Esophageal cancer,2,Percent,2021,0.004516470343701271,0.005199793813761237,0.0039047996397219243
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,411,Esophageal cancer,3,Rate,2021,164.72795488309728,185.07938427703047,146.01882228019193
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,414,Stomach cancer,1,Number,2021,22786633.095688548,26118868.996398017,19576343.74779903
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,414,Stomach cancer,2,Percent,2021,0.00791735551713652,0.009242701913406665,0.006759959364000995
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,414,Stomach cancer,3,Rate,2021,288.7544408074415,330.98085969553495,248.073340550672
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,417,Liver cancer,1,Number,2021,12887652.414924737,14472227.986672346,11673532.558287889
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,417,Liver cancer,2,Percent,2021,0.004477781258530201,0.005111224119353426,0.003955635169996547
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,417,Liver cancer,3,Rate,2021,163.31359050567158,183.39348696144435,147.92814506473374
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,423,Larynx cancer,1,Number,2021,3143308.765139411,3383513.9435549695,2922791.9937580535
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,423,Larynx cancer,2,Percent,2021,0.0010921213460708711,0.001195254579642543,0.0009856742912315623
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,423,Larynx cancer,3,Rate,2021,39.832315768260386,42.87621925681747,37.0379056971677
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2021,46536272.12165932,51205051.410641946,41903412.294428945
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2021,0.01617301680332857,0.018238740264569515,0.01408208134142457
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2021,589.7121868476111,648.8754141301284,531.0041344936953
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,541,Other digestive diseases,1,Number,2021,3001821.7809071476,3382741.5959614394,2666064.1924014557
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,541,Other digestive diseases,2,Percent,2021,0.0010424111872850562,0.001197929753396034,0.0009213590908340128
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,541,Other digestive diseases,3,Rate,2021,38.03937888100924,42.86643199265509,33.784625916467036
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2021,36332686.73680246,76873276.22028312,17237624.043362252
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,543,Alzheimer's disease and other dementias,2,Percent,2021,0.012597010519892211,0.026430639561546163,0.0061778596801478226
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2021,460.41135597616596,974.1456666638393,218.43685596674447
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,544,Parkinson's disease,1,Number,2021,7471821.424322477,8137066.753605481,6736684.882116154
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,544,Parkinson's disease,2,Percent,2021,0.0025948665253291126,0.002831373644653888,0.0023356910539064296
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,544,Parkinson's disease,3,Rate,2021,94.68365107443276,103.11370488054867,85.36792898988894
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,545,Idiopathic epilepsy,1,Number,2021,13877827.484414238,17619992.920069113,10732568.67009084
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,545,Idiopathic epilepsy,2,Percent,2021,0.004812409357833749,0.005851629876936274,0.0038229174381213234
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,545,Idiopathic epilepsy,3,Rate,2021,175.8611857248181,223.2822717292227,136.00415874278147
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,546,Multiple sclerosis,1,Number,2021,973298.2653784077,1133291.2455082152,838209.8455669419
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,546,Multiple sclerosis,2,Percent,2021,0.00033764742231133434,0.0003801637621359062,0.0002978046662094263
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,546,Multiple sclerosis,3,Rate,2021,12.333730708613142,14.36117738388524,10.62187705483219
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,554,Motor neuron disease,1,Number,2021,1040565.9783974624,1123956.289427348,963064.2622493729
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,554,Motor neuron disease,2,Percent,2021,0.00036162917196897,0.00040331371982123363,0.0003223171538417238
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,554,Motor neuron disease,3,Rate,2021,13.186153739942327,14.242883908417692,12.204044421115718
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,557,Other neurological disorders,1,Number,2021,4356968.89619153,5272524.090245232,3626186.505956283
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,557,Other neurological disorders,2,Percent,2021,0.0015113178065716527,0.0017549653004720676,0.0012859729702937544
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,557,Other neurological disorders,3,Rate,2021,55.21193552167407,66.8139403890516,45.95138967630162
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,559,Schizophrenia,1,Number,2021,14816611.183696533,19095362.418752827,10926460.046453213
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,559,Schizophrenia,2,Percent,2021,0.0051394633612720855,0.006526999708434475,0.0037985007326681317
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,559,Schizophrenia,3,Rate,2021,187.75754447984153,241.97829815786514,138.46116920693362
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,16980984.234290704,21197117.698376514,13531791.325726807
